Index,Embedding
1,0.00074592297,-0.015116022,-0.021167833,-0.025679676,-0.023639891,0.019871017,-0.012083362,0.0099287545,0.003849925,0.0019435368,-0.0013744908,0.019722423,-0.023113059,0.0067238603,-0.012920889,0.0119280135,0.008017301,-0.010273221,0.0074634515,0.00070117606,-0.020762578,0.0077066044,0.002232281,-0.005565506,-0.008989912,-0.0024349089,0.01458919,-0.014359545,0.023275161,-0.003378816,-0.0043497398,0.010448832,0.0011651089,0.010867596,-0.008956142,0.0054067806,0.01830403,0.0023420379,0.004856309,-0.0028148356,0.04438896,0.0055114715,0.006609038,0.016088635,-0.0069062253,0.0009439071,0.012414319,-0.0085103605,0.00015798623,0.0015855613,0.0014183935,0.024653029,-0.0067002205,-0.0057681333,0.030880451,-0.0025514197,0.0034193413,-0.0028080815,0.013265356,-0.0041977693,0.015561802,0.008044317,-0.044497028,-0.0054506836,-0.041444108,-0.004697584,-0.0096518295,-0.012204938,0.008564395,-0.012245463,0.024828639,0.020586967,0.0012022574,0.0074431887,-0.01495392,0.005703968,-0.014940411,-0.015669871,-0.01109724,-0.0056296713,-0.0055925227,-0.0018979455,-0.016196702,-0.014710766,0.012448091,-0.010252958,-0.02382901,-0.000551316,-0.019046998,0.0014065735,-0.015210581,0.019357694,0.01820947,0.0024382859,-0.01594004,-0.0036270346,-0.004167375,0.03533826,-0.0075715194,-0.036581043,-0.017547553,0.011617318,-0.03171798,-0.0012225201,-0.030178009,-0.011624072,0.03663508,-0.005295336,0.053412646,0.0056465566,-0.03598667,0.03814803,0.002585191,-0.00061843643,0.013495001,0.006609038,0.019884525,-0.02247816,0.024936708,0.001992505,-0.007267578,0.034473713,-0.006632678,-0.0016683008,0.018884895,0.014089375,-0.003934353,-0.015251107,0.0015821841,-0.0023319065,0.02528793,0.005045428,-0.011543021,0.016723534,-0.013778679,0.0028587382,0.0054270434,0.022451142,-0.02971872,-0.020073645,0.011110749,0.011914505,-0.0018591086,-0.003253862,-0.006713729,0.0068049114,0.0025547969,0.011799683,-0.006288211,-0.02871909,0.020857139,-0.032636557,0.010691985,0.009894983,0.008740005,-0.009145261,-0.0034514242,0.022883415,-0.021910802,-0.0023167094,-0.026652288,0.015075496,-0.010252958,0.0051838905,0.029070312,0.008071334,0.0078079184,-0.020411357,-0.022153955,0.0062544397,-0.0028806897,0.003208271,-0.009212803,0.01304922,0.012475108,0.011765911,-0.01114452,0.0035290981,0.0051501193,-0.017898774,0.021005731,-0.00461991,0.017696148,0.017601587,-0.02282938,-0.0004272066,-0.003394013,0.0025683052,0.024666538,-0.008773777,-0.0030394145,0.018817354,-0.010543391,0.0055283573,-0.649273,-0.027489817,0.024045147,-0.02391006,-0.007801164,-0.00035565373,0.00398501,0.006369262,-0.029232414,-0.0043902653,0.0038330394,0.00040905454,0.005812036,-0.009962525,0.0073959087,-0.015534786,0.028097698,-0.009665338,-0.0007091967,-0.022099921,-0.0407957,-0.00093799713,-0.01422446,-0.007490468,0.0030630545,0.0017214906,0.022032378,0.0083212415,0.003316339,0.014413579,0.027854545,0.03876942,0.019614356,0.013089745,0.040363424,0.0022272156,-0.03677016,0.019452253,0.047252767,0.043281265,-0.011961785,-0.024072163,0.024544962,0.0035493607,0.0057478705,-0.008503607,0.026233524,-0.025612133,-0.012508879,0.011286359,0.006977145,-0.024355842,-0.0019452253,0.0039917645,0.016980195,0.0038161539,0.01109724,-0.0014352791,-0.003637166,-0.017520536,-0.00096839125,0.019290151,-0.033717237,-0.015116022,-0.019438745,-0.0055959,-0.016358804,-0.026935967,0.03233937,-0.015278124,0.0065381182,0.02237009,0.002267741,-0.014602698,0.002495697,0.024936708,0.017682638,-0.006791403,-0.005004903,0.021221869,0.016183194,-0.01938471,-0.0019401596,-0.025652658,0.0026138965,0.023410246,-0.005670197,-0.034419682,-0.0001794099,0.0023504805,0.037553657,0.0015745856,-0.014994445,-0.024166724,0.02509881,0.0027422274,-0.02581476,0.003559492,0.008902107,-0.006311851,-0.019519797,-0.01874981,0.017317908,0.021505546,0.02754385,0.014643224,-0.015156548,0.009253329,0.054034036,-0.020249255,0.010529883,-0.0074702054,-0.025868796,0.0004145424,0.019600846,-0.030313095,-0.0020178335,-0.008442818,-0.0036236576,-0.021802735,0.005058937,-0.01065146,0.02628756,0.0007780057,-0.009320871,0.037526637,0.00059479655,-0.0029482322,-0.009665338,-0.016601957,-0.007767393,-0.0074972226,0.01639933,0.000874676,0.023302179,0.009368151,0.047252767,-0.016061617,0.014251477,-0.013886747,-0.0086994795,-0.0047617494,0.01776369,0.010246204,-0.0087940395,-0.030178009,0.0007902478,0.0127858035,-0.012090116,0.008888599,0.0026594878,-0.0013643594,0.0020144563,0.04330828,0.013082991,0.003772251,-0.020235747,-0.043200213,-0.015453734,-0.029691704,0.016237227,-0.0009008487,-0.013515264,-0.016534416,0.008848074,-0.034933005,-0.021910802,0.03706735,-0.018992964,-0.039363794,-0.0058289217,0.009665338,-0.0029043294,0.025125828,-0.027665427,0.010617688,-0.014548664,-0.01866876,0.045901913,-0.0131640425,0.031339742,0.03525721,-0.018047368,-0.009401922,0.011198554,0.012346777,0.014454105,0.041092884,-0.014616207,0.006399656,-0.019803474,0.04041746,0.014251477,0.015305141,-0.008483344,0.015886007,-0.016534416,0.009564024,-0.00052894256,-0.0070379335,0.01893893,0.0027489816,0.015696887,0.0066529405,-0.010887858,-0.024815131,0.015521277,-0.009665338,-0.010860842,0.006899471,0.016899144,-0.0030714972,-0.02971872,-0.029340481,0.0149674285,0.000005754968,0.022316057,0.007544502,0.0014251478,-0.0028992638,0.0130694825,-0.013467983,0.014980936,-0.021883786,0.014427088,0.01595355,-0.007186527,0.037634708,-0.0050555593,-0.01795281,-0.0056431796,0.017601587,-0.001671678,0.017236857,0.023004992,0.0016404396,0.029502584,-0.03706735,0.037742775,-0.007118984,0.018992964,0.02391006,0.04422686,-0.017398959,0.0115497755,0.006200406,0.012981677,0.01665599,-0.0045489906,0.0024720572,-0.044902284,0.016574942,-0.018371573,-0.016534416,0.01146197,-0.008841319,-0.0014698947,0.017750181,0.042254616,0.014454105,0.014994445,0.03668911,0.006693466,0.006706975,0.007720113,0.008719742,0.0057107224,0.00083668326,0.000097409014,-0.015656361,0.010685231,-0.005670197,-0.0049170973,0.0022457896,-0.00923982,0.016750552,-0.015453734,0.002630782,-0.0035155895,-0.0015745856,-0.022518685,-0.027935596,0.0024990742,-0.013690874,0.0033366017,-0.0067339917,-0.021275902,0.024598995,0.006237554,0.01531865,-0.000069072805,0.026571238,0.013312636,0.026017388,0.015251107,0.0022424124,0.0068049114,-0.01317755,-0.004170752,-0.00006384881,0.018452624,0.0008531468,0.0061159777,-0.0146837495,0.026436152,-0.0057715103,-0.0114552155,-0.024990741,0.009915246,-0.02844892,0.012502125,-0.017831232,-0.0063084736,-0.013967798,-0.006041681,0.010887858,-0.0029144608,0.005018411,0.007503977,0.014075867,-0.01531865,-0.026800882,-0.031150622,0.023234636,0.06786675,-0.0069906535,-0.00942894,0.012029327,-0.013576052,-0.027165612,-0.016372314,-0.02581476,0.0019148312,0.026436152,-0.0052716956,-0.0050791996,0.0064064106,-0.019452253,-0.032690592,0.008132122,0.016737042,-0.007456697,0.0054743234,-0.012758787,0.0074702054,0.007267578,0.01812842,0.024355842,0.02282938,0.0010013182,0.04560473,0.027692445,-0.005335861,-0.009645076,0.0053966492,0.015872499,-0.015467243,-0.003226845,-0.023788484,0.010854087,0.00086243387,0.0061902744,0.017412469,0.0044679395,0.026152473,0.030610282,0.0052885814,-0.0021681157,-0.011482233,-0.023883045,-0.022680787,0.022856398,-0.010212433,-0.0061902744,0.022045886,-0.006102469,-0.025206879,0.015967058,0.015872499,0.013238339,0.016993705,-0.00711223,0.009908492,-0.044983335,-0.0044983337,-0.007943003,0.008294225,-0.01046234,-0.021438004,0.013265356,-0.021816242,0.0029617406,-0.027692445,0.017223349,-0.011299868,-0.028854176,-0.025436522,0.010361027,0.028124716,0.018979456,-0.010604179,-0.0041842605,0.009611304,0.018911913,0.01177942,-0.036662094,-0.005940367,-0.030421162,-0.013981307,0.029394517,0.0042011463,-0.006024795,-0.00090844725,0.009354643,-0.0018152059,-0.037472606,0.03344707,0.000895783,0.008402293,0.0063625076,-0.001803386,0.006764386,0.005045428,-0.014170426,-0.014697258,-0.019344185,-0.023315687,-0.030178009,-0.0053459923,0.01630477,0.0016184882,-0.01784474,-0.005173759,-0.011205308,0.014602698,-0.013846222,0.0141163925,-0.008841319,-0.029772755,0.018249996,0.017574571,0.024085673,0.029961873,-0.0080375625,0.008388784,-0.04819836,0.019465761,-0.025882304,-0.008105106,-0.005906596,0.023504807,0.0061058463,-0.008388784,0.009759898,0.008875091,0.01866876,0.016277753,0.0043666256,-0.037580673,-0.026328085,0.012488617,0.037931893,-0.017385451,-0.018884895,-0.024423385,-0.0026881932,0.017358433,0.00088734017,-0.0021731814,-0.013778679,-0.0018776827,0.001989128,-0.028502954,0.03196113,-0.0022812495,0.009780161,-0.008469835,0.002453483,-0.002782753,-0.037445586,-0.014629715,-0.016912654,0.022761839,0.0053223525,0.02663878,-0.030232044,0.014737784,0.002600388,-0.012603439,-0.0019165197,-0.03496002,-0.013981307,-0.019979086,0.009550516,0.008436064,0.021910802,-0.012009065,-0.0079362495,0.0012596685,0.039904136,-0.0013837779,-0.0036945771,-0.029880822,-0.023410246,-0.038823456,0.00021993542,0.006146372,-0.003556115,-0.043173194,-0.002306578,-0.009368151,0.017412469,0.012238709,0.007767393,0.01795281,-0.010165153,0.016277753,0.0038668108,0.005991024,-0.015967058,0.008051071,-0.041038852,-0.00806458,0.0051568733,-0.0011828388,0.015967058,0.003822908,-0.007220298,0.00027481373,-0.0026561106,0.0077876556,-0.025909321,0.0021022616,-0.00015566446,0.016547924,0.0011372477,-0.010334009,-0.017142298,-0.017561061,-0.0073351203,-0.0010688608,0.032204285,-0.027746478,0.00023048893,0.044902284,-0.013778679,0.029853806,0.020168204,0.04992745,0.020046627,0.015197073,0.0003391902,-0.028475937,-0.008719742,-0.020559952,0.005653311,0.023991112,-0.016872128,-0.016507398,0.021086782,-0.010158399,-0.018006843,-0.020519426,0.006082206,0.004910343,0.012610193,-0.012826329,-0.023180602,-0.012029327,0.01911454,-0.022032378,0.017777199,-0.0038566794,-0.0025598626,0.008003792,0.008848074,-0.025193369,0.022667278,0.0077403756,0.008233436,0.0062915883,0.009280345,-0.018168945,-0.040714648,-0.0011541332,0.014548664,0.014454105,0.027611393,0.020370832,0.031150622,-0.012569668,-0.008503607,0.006028172,0.026625272,0.00275067,-0.023612874,0.009179032,0.011502496,0.020816613,-0.018087894,-0.017425977,0.004616533,-0.032312352,0.001698695,0.0049238517,-0.006416542,-0.014521647,-0.00067964685,-0.00020125568,-0.034635816,-0.0042788205,-0.0025666167,0.0021461644,-0.0498464,-0.022140447,-0.01082707,0.0011169849,0.014535156,-0.0032606164,0.01236704,0.0007792721,0.008449572,-0.037283484,0.0043328544,-0.012556159,0.024031637,-0.029421533,0.025625642,-0.016277753,0.0010925006,0.006632678,-0.0045557446,-0.0033214048,-0.0057816417,-0.0013111697,-0.018344555,0.010833824,-0.0076323077,-0.0008307733,-0.0085981665,0.012313006,-0.022356583,-0.012090116,-0.01838508,0.015305141,-0.0029330351,0.012306252,-0.009915246,-0.0006513634,0.015683379,0.00026827055,-0.028232785,-0.027125087,-0.0090777185,-0.017507028,0.01992505,-0.0027033903,-0.011475478,-0.022518685,-0.0076863416,-0.019263133,-0.00083161757,0.0014361234,0.007882215,0.030502213,0.012036081,0.019533304,0.016574942,-0.015089004,-0.02093819,-0.047225747,-0.019290151,-0.022977974,-0.0028806897,-0.015197073,0.021559581,-0.005069068,-0.026706323,-0.029016277,-0.014251477,-0.04682049,-0.025017759,0.0043396084,0.0225457,0.016628975,0.025855286,0.030069942,0.0009776783,-0.016169686,0.019141557,-0.0020482277,0.018290522,0.011448462,-0.03188008,0.026030896,-0.015967058,-0.038526267,-0.014643224,0.0009717684,-0.007490468,-0.00084217114,0.0038060225,-0.008733251,-0.027503325,-0.009989543,0.0023623006,0.00874676,0.016601957,0.033744257,-0.03496002,-0.008496853,0.013191059,0.009482973,-0.0047381097,0.015696887,0.03196113,0.009401922,0.00769985,0.007537748,0.0034818181,-0.028989261,0.017398959,0.012481863,-0.0012689555,0.016791077,0.02193782,0.004836046,-0.011009435,-0.0054506836,-0.013967798,-0.013332899,-0.0062037827,0.013110008,-0.019681897,0.0010680165,-0.0137314,-0.00969911,-0.0006475642,0.0009506613,-0.0109824175,0.0029195265,-0.030313095,0.019560322,0.0065313643,-0.008665709,-0.02020873,-0.012373795,-0.021964835,-0.000593108,-0.0141299,0.024504436,-0.026301067,-0.018898405,-0.0023774975,0.014764801,-0.03590562,-0.008469835,-0.018425606,0.008821056,0.029070312,0.17334118,0.0107865445,-0.017588079,0.023950586,0.025895812,0.025233895,0.012900626,0.02165414,-0.0022728066,0.016318278,0.00070117606,-0.0032369765,-0.013555789,0.000051870564,0.0035223437,-0.039742034,-0.041038852,-0.010752773,0.012677736,0.0263551,0.0064401818,-0.018371573,-0.011603809,-0.007254069,0.030096957,-0.001315391,-0.01558882,0.02509881,0.03995817,0.014818834,0.0012284301,-0.014791817,-0.004275443,-0.011394427,0.010482603,-0.007990283,0.026868425,-0.008584658,0.018141927,-0.0010376223,-0.02319411,-0.004191015,0.005683705,-0.019330677,0.002418023,0.01639933,-0.02782753,-0.01395429,-0.011103994,0.0001023164,-0.030826418,0.024882674,0.016926162,0.041390073,0.006156503,0.015629346,0.004295706,0.0076525705,-0.019195592,-0.0053020897,-0.016453365,0.027084561,-0.01395429,-0.02182975,-0.026328085,-0.016601957,0.0044206595,-0.023315687,0.0041234726,-0.032771643,-0.0034683098,-0.004802275,-0.017817724,0.0061159777,-0.017385451,-0.01974944,0.015521277,0.016601957,0.022694295,0.042389702,0.012144149,-0.014008324,-0.0263551,-0.004778635,-0.004933983,-0.029043294,0.01512953,-0.02628756,0.0045523676,0.018925421,-0.0020718677,-0.008429309,0.0030816286,-0.00017128367,0.0016573252,0.021370461,0.026625272,0.019708915,-0.037094366,0.0022728066,-0.025017759,0.06521908,-0.010252958,-0.012238709,-0.021964835,0.0063084736,0.004903589,0.01838508,0.011326885,-0.00398501,-0.0031255314,-0.026935967,0.0051129707,-0.01630477,-0.010279976,0.0051062163,0.015723905,-0.013873239,-0.0012292743,0.0062510627,0.0055283573,-0.008523869,-0.006983899,-0.015615837,-0.0013440966,0.0047651264,0.008996667,0.0014986002,-0.015750922,-0.011374164,-0.012711507,-0.021235377,0.01050962,-0.022059396,-0.006146372,0.01304922,-0.008132122,-0.019141557,-0.027435781,0.0075242394,-0.009219557,0.017290892,-0.009955771,-0.0192091,0.0054912088,-0.022032378,0.019046998,0.018236488,-0.022977974,-0.030313095,0.0022880037,-0.008949387,-0.0073148576,0.011732141,0.035500363,-0.031096589,-0.037661724,-0.0075850277,0.02392357,0.008881845,-0.03976905,0.00028051264,0.035122123,0.0060349265,-0.018533675,0.015089004,-0.17236857,0.00123434,-0.0062713255,-0.014629715,0.02147853,0.00043818227,-0.004322723,0.011765911,-0.005177136,0.030826418,0.022977974,0.010806807,-0.039255727,-0.048090294,0.0016733665,0.005379764,-0.015170055,0.0307994,0.05135935,0.010138136,0.0098409485,-0.03052923,0.0067475005,-0.010854087,0.02165414,0.0018489772,-0.010854087,0.010232695,0.010563654,-0.031393774,0.02130292,-0.0021985099,0.024342334,0.013657102,0.004086324,-0.008145631,-0.0038600564,0.0008848074,-0.0046570585,0.007915987,0.006473953,-0.0033078962,0.0072608236,0.021991853,0.02057346,0.03760769,0.03196113,-0.021505546,-0.003660806,-0.014980936,0.013657102,-0.024680046,0.01866876,-0.0068049114,0.029583635,0.030772384,0.008307734,0.01231976,-0.011333639,-0.018992964,-0.02093819,-0.011063469,0.0009996297,0.0043328544,-0.020532934,-0.004744864,0.015156548,0.017723164,-0.022437634,0.028313836,0.0021259016,0.0117388945,-0.026382118,-0.0039444845,0.00466719,0.011968539,-0.03625684,0.029772755,0.026800882,-0.008442818,-0.013454475,-0.0026054536,-0.00027312516,0.009368151,-0.010442077,-0.004879949,-0.011016189,0.009989543,0.016980195,-0.00615988,0.022599736,-0.037850842,0.026111947,0.011637581,0.0058964645,0.020492408,-0.006102469,-0.0040728156,-0.0138259595,-0.0015804956,0.020370832,0.0026324708,-0.0051298565,0.005139988,0.027651919,0.020911172,0.008962896,0.015777938,0.026192999,-0.0062747025,-0.017020721,0.026422644,0.025490556,0.015183564,-0.014508138,-0.00026531555,0.006369262,-0.010225941,0.010394798,-0.008233436,0.034203544,0.012042836,-0.017588079,0.0036743146,-0.009185786,-0.01576443,-0.10347518,-0.02771946,-0.0015222401,0.03541931,-0.017250367,0.024626013,0.005518226,0.045712795,-0.009023684,0.027800512,-0.0223836,-0.035203174,-0.017452994,-0.007078459,0.023977604,0.009949017,-0.011819946,0.0045692534,-0.0089831585,0.025382489,0.012697998,-0.025571607,0.029502584,-0.005808659,0.0042585577,0.004579385,-0.044632114,-0.004856309,-0.010719002,0.02147853,0.010887858,-0.025909321,0.0104083065,-0.0007015982,0.024720572,0.0009776783,-0.026490187,0.0006074608,0.014332528,-0.025477048,0.015075496,-0.013994816,0.013650348,-0.0512783,0.0017780575,-0.023991112,-0.019263133,-0.0033366017,0.00006627612,-0.010577163,-0.017371943,-0.01273177,-0.025760727,-0.0077538844,0.010063839,-0.01911454,-0.0032487966,0.018182453,-0.024882674,0.009550516,-0.0003600862,-0.013798942,-0.0064942157,0.019857509,-0.0063827704,-0.0057276078,0.009023684,-0.010752773,0.012819575,-0.02392357,-0.0133531615,0.016926162,-0.0010621066,0.028151734,-0.0031896967,0.016358804,-0.008611674,-0.010205679,0.021208359,0.0027489816,-0.022262024,-0.017817724,0.0052716956,-0.016345296,0.000075721524,0.013467983,0.00054962747,0.0054540606,0.009550516,-0.02282938,0.02237009,-0.008929124,0.018006843,-0.011299868,0.01114452,-0.007639062,-0.010232695,-0.009915246,-0.008098351,0.0027624902,0.0031829425,-0.0056431796,-0.07499924,0.013873239,-0.0011431576,0.0020684905,0.019317169,0.018830862,0.016102143,-0.0042281635,0.013771925,0.028665056,-0.013704383,0.003789137,-0.006132863,-0.026800882,-0.028070683,-0.007997038,0.03387934,-0.0040289126,0.029367499,0.0046806983,-0.0009363085,-0.020424865,-0.008138876,0.006740746,-0.02182975,-0.0029262807,-0.018439114,0.013238339,-0.040336408,-0.034446698,0.0010418438,-0.011185045,0.0002049494,0.059653576,-0.020505916,-0.017263874,0.0073959087,0.006815043,0.017020721,0.003014086,-0.02817875,-0.01558882,0.010212433,-0.030313095,0.004288952,-0.00022880037,-0.016210211,-0.03252849,0.009361397,0.0055823913,0.024707064,0.018817354,-0.013245094,0.008118614,0.00498464,-0.02319411,0.0026966361,0.011610564,-0.00028241228,-0.017750181,0.035554398,0.0061936514,0.0003921689,-0.011252588,-0.015007954,0.0015568556,-0.017615097,0.002000948,-0.009118244,-0.005737739,-0.024882674,-0.010388044,0.01676406,0.009401922,0.002615585,-0.024045147,0.0033838816,0.0050555593,-0.038310133,0.0179393,0.0112660965,-0.011961785,-0.010063839,0.020843629,0.009138507,-0.011043206,-0.0069636363,0.00050234766,-0.011205308,0.01874981,-0.014805326,0.0058694473,-0.020060137,0.014994445,-0.0017240235,0.014035341,-0.012326514,0.0013609823,0.003010709,0.021397479,-0.0015543228,0.021046257,-0.0015855613,-0.037742775,-0.035662465,0.012117133,0.008712988,-0.03188008,-0.0028418526,0.015696887,-0.012515633,-0.003633789,0.010293484,0.003037726,-0.029340481,-0.0061936514,0.013022203,-0.016872128,-0.0014715833,0.03225832,0.008192911,0.008868337,0.033717237,0.0033568644,-0.0019857509,0.0025480425,0.0144000705,-0.0048596864,-0.019600846,0.0011904374,-0.016804585,-0.00084554823,0.00054920535,-0.02138397,-0.023801994,-0.021559581,-0.009233066,0.0077606384,0.024220757,0.08359066,0.0045692534,-0.020600477,0.024139706,-0.021856768,0.018344555,-0.0035696235,0.00523117,0.030610282,-0.026773864,0.032771643,0.004829292,0.0055114715,-0.0057748877,-0.021762209,0.0031812538,-0.0090777185,0.01585899,-0.009030438,0.018790336,0.006099092,-0.029745737,0.000058941423,0.005947121,-0.027570868,0.0035392295,0.019046998,0.006825174,-0.01422446,-0.023086041,0.011326885,-0.00082064193,-0.028502954,-0.014670241,-0.00041981915,0.011752403,-0.005626294,-0.016466873,0.005551997,0.014359545,-0.010766282,0.023153584,-0.009530253,0.010077348,0.0054574376,-0.017317908,0.00007894035,0.0011195177,-0.017628605
